1.381350648443913087e-05
3.982257567258784547e-06
4.325878308009123430e-06
3.311250793558428995e-06
3.443733703534235246e-06
3.164717782055959105e-06
2.956443267976283096e-06
2.875763129850383848e-06
3.088154244323959574e-06
3.226360377084347419e-06
3.486730520307901315e-06
3.550054998413543217e-06
4.047554284625221044e-06
4.070315299031790346e-06
4.274081675248453394e-06
4.656474175135372207e-06
5.375007731345249340e-06
5.674523436027811840e-06
5.816046723339240998e-06
5.706683623429853469e-06
5.679964488081168383e-06
5.601908014796208590e-06
5.687911198037909344e-06
5.867674644832732156e-06
6.230802682694047689e-06
6.418597422452876344e-06
6.361745363392401487e-06
6.061773092369548976e-06
5.849170520377811044e-06
5.841739948664326221e-06
5.819253601657692343e-06
6.011887762724654749e-06
6.107889021222945303e-06
6.198951723490608856e-06
6.182285233080619946e-06
6.298113930824911222e-06
6.225510333024431020e-06
6.254813797568203881e-06
6.076990302972262725e-06
5.744293503084918484e-06
5.441915163828525692e-06
5.508130925591103733e-06
5.232930107013089582e-06
5.268829681881470606e-06
5.380069069360615686e-06
5.553381015488412231e-06
5.584145583270583302e-06
5.916459031141130254e-06
6.350882813421776518e-06
7.020763860055012628e-06
7.369711056526284665e-06
8.576898835599422455e-06
9.501044587523210794e-06
9.646448233979754150e-06
9.621696335671003908e-06
9.667657650425098836e-06
9.565786058374214917e-06
9.751057405082974583e-06
9.848560694081243128e-06
9.924004189088009298e-06
9.855785719992127270e-06
9.631069588067475706e-06
9.597246389603242278e-06
9.910877452057320625e-06
1.005904141493374482e-05
1.002905992208980024e-05
1.009337574942037463e-05
1.156213511421810836e-05
1.242937014467315748e-05
1.206802971864817664e-05
1.266953586309682578e-05
1.327259997196961194e-05
1.569005871715489775e-05
1.701887231320142746e-05
1.693998092378024012e-05
1.472205531172221527e-05
1.357512064714683220e-05
1.237395008502062410e-05
1.352696926915086806e-05
1.142422934208298102e-05
1.089472152671078220e-05
1.035726654663449153e-05
1.041300583892734721e-05
9.590421541361138225e-06
8.357476872333791107e-06
7.250066573760705069e-06
7.830331924196798354e-06
8.709380381333176047e-06
9.039916221809107810e-06
9.252330528397578746e-06
9.594556104275397956e-06
9.823544132814276963e-06
8.981148312159348279e-06
8.173748028639238328e-06
9.533037882647477090e-06
1.282209268538281322e-05
1.202257499244296923e-05
9.225247595168184489e-06
7.497497335862135515e-06
6.438915079343132675e-06
